cid,class,num_points_sdssu,num_points_sdssg,num_points_sdssr,num_points_sdssi,num_points_sdssz,fit_z,z,t0,amplitude,z_err,t0_err,amplitude_err,chi,dof,message
12896,Unknown,21,22,22,22,22,0,0.072341,53981.404633299666,3.2038912665749928e-09,nan,0.26307436489878455,4.8754202899667906e-11,1266.1546913714446,107,Minimization exited successfully.
12897,SNIa,19,20,20,20,20,0,0.017618,53981.512419163344,7.757707981134315e-09,nan,0.0674075270362664,4.317137711628216e-11,19769.52997965899,97,Minimization exited successfully.
12898,SNIa,20,20,20,20,20,0,0.083581,53987.25227380685,1.0979173968432104e-08,nan,0.042640695079171564,4.696124137812265e-11,8879.568223355644,98,Minimization exited successfully.
12903,Unknown,23,23,22,22,23,0,0.052893,53977.00841342623,9.000342375576324e-09,nan,0.08670695810724283,5.06516906053266e-11,4702.636099552668,111,Minimization exited successfully.
12907,SNIa,41,42,42,42,42,0,0.132042,53980.53662983505,3.9137706944863946e-09,nan,0.11094723883797997,2.9053132190136832e-11,2808.291419014029,207,Minimization exited successfully.
12909,Unknown,21,21,21,21,21,0,0.130749,53953.57123354731,4.495997780756473e-09,nan,1.277495327860379,2.868907577835146e-10,145.49213443136557,103,Minimization exited successfully.
12911,Unknown,20,21,21,21,21,0,0.135849,53965.837312458716,3.6679500160613498e-09,nan,0.12136865966385812,6.684705935456586e-11,5026.31256626515,102,Minimization exited successfully.
12915,Unknown,22,22,22,22,22,0,0.183618,53985.75506015231,1.6424598258836602e-09,nan,0.3102564463879389,4.1293837870296554e-11,658.737713589419,108,Minimization exited successfully.
12917,Unknown,20,20,20,20,20,0,0.202097,53979.463073869665,1.3183310090931907e-09,nan,0.4132399698610243,3.831256244423569e-11,280.83627967383484,98,Minimization exited successfully.
12920,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
12922,zSNII,21,22,22,22,22,0,0.089742,53968.23870835264,3.6651626886403897e-09,nan,0.11120622712769546,6.21813801223974e-11,2801.2625175245666,107,Minimization exited successfully.
12923,Unknown,0,22,23,23,23,0,0.112652,53958.03908613491,2.2523431843118074e-09,nan,0.5991113640375261,6.259570444801242e-11,314.6407103638644,89,Minimization exited successfully.
12924,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
12927,SNIa,20,20,20,20,20,0,0.189776,53979.67676022692,2.655591571945545e-09,nan,0.20713569621148054,3.757039890561296e-11,933.5457787558428,98,Minimization exited successfully.
12928,SNIa,23,23,23,23,23,0,0.1397,53936.514046367956,1.0853549602769135e-08,nan,1.0468735296490195,5.207205444836655e-10,1257.2486864301932,113,Minimization exited successfully.
12929,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
12930,SNIa,0,22,22,22,22,0,0.147168,53964.13174560196,4.737675171109922e-09,nan,0.140886110264546,5.3031973617757e-11,1464.695795220907,86,Minimization exited successfully.
12936,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
12939,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
12940,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
12941,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
12942,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
12944,zSNII,21,22,22,22,22,0,0.374504,53838.54059915937,2.6115416666267e-08,nan,3.3291062825737754,8.495726698112731e-10,1819.7139321733393,107,Minimization exited successfully.
12946,Unknown,21,23,23,23,23,0,0.068205,53966.077859971425,2.1861108603108294e-09,nan,0.16622873525557225,4.637666707401275e-11,993.6694644573662,111,Minimization exited successfully.
12947,zSNIa,23,23,23,23,23,0,0.1592,53978.03755724177,2.8567268832066604e-09,nan,0.23963664838447585,3.930497438997983e-11,989.9396364733237,113,Minimization exited successfully.
12950,SNIa,40,41,41,41,41,0,0.082734,53985.958195039995,1.0508410099445806e-08,nan,0.04167017551299068,3.060172731014024e-11,19880.356567317085,202,Minimization exited successfully.
12963,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
12964,zSNIa,0,22,22,22,22,0,0.2167,54014.84149109938,1.1392734182033519e-10,nan,3.6514428622613195,2.7752887166806745e-11,1476.542604451569,86,Minimization exited successfully.
12967,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
12969,Unknown,22,22,22,22,21,0,0.1658,53961.6393484439,2.3252290208457306e-09,nan,0.31119075548485853,4.676793629905619e-11,458.4128235173396,107,Minimization exited successfully.
12971,SNIa,22,22,22,22,22,0,0.23524,53963.05176327643,2.568250708348903e-09,nan,0.2139179610676365,4.3666563628134606e-11,711.1696266221074,108,Minimization exited successfully.
12972,SNIa,22,22,22,22,22,0,0.258,53964.14125668039,1.6956582569221695e-09,nan,0.32458826526999474,4.3851095960995586e-11,405.1041382650266,108,Minimization exited successfully.
12973,Unknown,21,22,22,22,22,0,0.177305,53961.718847004304,1.2746040083309108e-09,nan,0.6674303766667435,4.682113416674063e-11,110.54432348022797,107,Minimization exited successfully.
12974,zSNIa,21,22,22,22,22,0,0.306327,53962.04513243545,9.35890168204214e-10,nan,0.7648687286018685,5.1319650939628923e-11,119.26398268679564,107,Minimization exited successfully.
12977,SNIa,23,22,23,23,22,0,0.247804,53980.49583045223,1.6404825716822386e-09,nan,0.2344909716703114,3.266393859049702e-11,527.8570263049023,111,Minimization exited successfully.
12978,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
12979,SNIa?,43,46,46,45,46,0,0.116541,53971.670745016774,1.0061890534321847e-09,nan,0.30566977310809307,3.223523790221584e-11,396.4453376010905,224,Minimization exited successfully.
12980,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
12982,zSNII,21,22,22,22,22,0,0.267131,53982.988969329446,8.800262159714625e-10,nan,0.49128804078281973,3.569022138426432e-11,494.50706121545784,107,Minimization exited successfully.
12983,SNIa,22,22,22,22,22,0,0.26531,53961.35857355705,1.1950002518666358e-09,nan,0.6280594492891396,4.6665330342501795e-11,197.27249198515193,108,Minimization exited successfully.
12984,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
12987,Unknown,23,23,23,23,23,0,0.196209,53963.15188882557,1.0688241182915052e-09,nan,0.6549381021613954,4.711424003966485e-11,127.27811824892426,113,Minimization exited successfully.
12989,Unknown,21,24,23,23,24,0,0.072755,53962.064524652975,1.5851093837759462e-09,nan,1.0151587017026031,6.894279853461754e-11,542.1237178946442,113,Minimization exited successfully.
12991,SNII,14,21,22,22,22,0,0.154856,54016.7787328895,1.5295325058454302e-09,nan,0.3531526246915746,2.866061428127407e-11,3002.0912606391553,99,Minimization exited successfully.
12995,Unknown,0,0,0,23,23,0,1.78657,53993.66857666879,8.528882311727683e-09,nan,0.9984540581099282,6.43871257336993e-10,286.4127988610118,44,Minimization exited successfully.
12999,zSNII,21,22,22,22,22,0,0.091679,53967.01795965637,2.289014458129968e-09,nan,0.18372644793998916,5.1073376935105635e-11,914.8747695460834,107,Minimization exited successfully.
13000,Unknown,40,42,42,42,42,0,0.3518,53965.07462850979,1.353529632459037e-09,nan,0.34274921436735895,3.9505877804437526e-11,896.9980552747488,206,Minimization exited successfully.
13002,zSNII,21,22,22,22,22,0,0.095234,54027.2026302907,1.3269365102354641e-09,nan,0.3777276863256702,4.250951995966603e-11,2162.3403174443583,107,Minimization exited successfully.
13005,SNIa,23,24,24,24,24,0,0.127284,53962.76043732245,3.296492762006309e-09,nan,0.24550075655497494,5.056582828586853e-11,271.672143793418,117,Minimization exited successfully.
13007,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13009,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13010,Unknown,22,23,23,23,23,0,0.109681,53968.08850786331,1.9498554300072596e-09,nan,0.17231154643377522,4.84614981339364e-11,1847.8738810537452,112,Minimization exited successfully.
13011,Unknown,31,33,33,33,33,0,0.0902,53968.600792150726,1.8853849244752584e-09,nan,0.21176490654033842,3.6933822724119735e-11,676.1258031214106,161,Minimization exited successfully.
13013,zSNII,22,22,23,23,23,0,0.106924,53985.102045739826,1.0921302352900388e-09,nan,0.7995292510495347,4.074324754718336e-11,444.56665781190276,111,Minimization exited successfully.
13015,Unknown,23,23,23,23,23,0,0.176506,53912.967723538066,1.297829465217107e-08,nan,0.5046024822258914,3.410631711734657e-10,1407.1173883215097,113,Minimization exited successfully.
13016,zSNIa,23,23,23,23,23,0,0.25098,53966.816430501385,1.5969574397786231e-09,nan,0.22737495664478047,4.954597435395222e-11,398.5212934965607,113,Minimization exited successfully.
13017,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13018,Unknown,24,24,24,24,24,0,0.141205,53968.72544995846,1.0288891447116946e-09,nan,0.3862424147700949,5.042729952392146e-11,280.6201379058275,118,Minimization exited successfully.
13021,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13024,zSNII,0,22,22,22,22,0,0.402179,53963.27443174755,6.102369134806017e-10,nan,1.4924130329527543,5.831263351535297e-11,196.43904338077027,86,Minimization exited successfully.
13025,SNIa,41,41,41,41,41,0,0.224358,53979.74927277011,1.207005644532844e-09,nan,0.2759148579934845,2.1077998930134466e-11,709.1631872253803,203,Minimization exited successfully.
13027,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13033,Unknown,24,24,23,24,24,0,0.282192,53983.41772463605,7.851305060444177e-10,nan,0.5841125433325942,3.940176761042673e-11,670.1205259636971,117,Minimization exited successfully.
13035,Unknown,23,23,23,23,23,0,0.030916,53967.2485447452,1.519365926768189e-09,nan,0.2571056250053516,5.273394529854086e-11,177.02635685366863,113,Minimization exited successfully.
13038,SNIa,20,21,21,21,21,0,0.104,53969.22678769013,1.1044533721161633e-08,nan,0.04626706530325464,6.255599070402447e-11,9884.775657518772,102,Minimization exited successfully.
13040,zSNII,22,22,22,22,22,0,0.0774,53967.81389153267,3.2310853564924422e-09,nan,0.14850570245835115,6.402515413428401e-11,380.69753880261567,108,Minimization exited successfully.
13044,SNIa,24,24,24,23,24,0,0.125883,53986.03137129011,6.122384447648371e-09,nan,0.06602956426650053,4.051810748293055e-11,3761.2578869584195,117,Minimization exited successfully.
13045,SNIa,22,22,22,22,22,0,0.1806,53981.903155294705,2.2189919785577735e-09,nan,0.19331517642058316,3.1530852809470566e-11,526.7278013834632,108,Minimization exited successfully.
13047,Unknown,24,24,24,24,24,0,0.227896,53985.13449464368,1.2117818893332108e-09,nan,0.3015983552977559,3.273194087898289e-11,1278.4450658311314,118,Minimization exited successfully.
13051,zSNIa,37,37,38,37,37,0,0.285147,53959.03844320747,1.1047886267697784e-09,nan,0.685112595649116,4.0971660155401714e-11,860.4557821961703,184,Minimization exited successfully.
13052,Unknown,23,23,23,23,23,0,0.1913,53961.93113230813,1.3644407239447646e-09,nan,0.6301189978403272,5.3481767077143625e-11,163.46217057863214,113,Minimization exited successfully.
13055,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13058,zSNII,22,22,22,22,22,0,0.187103,53966.353411325006,1.5694770127803744e-09,nan,0.2583680111638387,4.789453445401189e-11,245.33372206772145,108,Minimization exited successfully.
13062,zSNII,0,23,23,23,23,0,0.416357,53985.39881622949,9.100710818174e-10,nan,0.3656310144433519,3.101664066510809e-11,1340.409996337439,90,Minimization exited successfully.
13063,Unknown,23,23,23,23,23,0,0.134411,53961.10627553323,2.3752638064781013e-09,nan,0.3785706714625121,5.132501285690477e-11,198.6681693408479,113,Minimization exited successfully.
13064,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13066,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13067,Unknown,22,21,22,22,22,0,0.203472,53963.08138832038,1.2390118917070038e-09,nan,0.5393908861660748,4.791620600864331e-11,115.3644654889928,107,Minimization exited successfully.
13068,Unknown,22,22,22,22,22,0,0.075152,53964.75767584546,8.374751871701739e-09,nan,0.10252417971059913,6.081592728752223e-11,1803.5097197565276,108,Minimization exited successfully.
13069,Unknown,22,22,22,22,22,0,0.334316,53963.71058037291,1.4732459672477251e-09,nan,0.4999443804626935,5.847249465024518e-11,552.5170171756091,108,Minimization exited successfully.
13070,SNIa,22,22,22,22,22,0,0.198628,53911.2821947996,2.5119403791490328e-08,nan,0.4077815555538109,3.8033958333612425e-10,2449.4077366217816,108,Minimization exited successfully.
13071,zSNII,22,22,23,23,23,0,0.178954,53984.78361876136,5.27660282080282e-10,nan,0.5461525889732002,3.03835711653498e-11,193.0632819764667,111,Minimization exited successfully.
13072,SNIa,22,22,22,22,22,0,0.230633,53981.435919017684,1.3993225275415828e-09,nan,0.29330443431899766,2.9036031673604102e-11,1262.9601869699086,108,Minimization exited successfully.
13073,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13074,Unknown,39,36,39,37,37,0,0.194118,53961.544200568125,1.4985070354994442e-09,nan,0.4595987718421384,4.123955249393661e-11,262.19647117702175,186,Minimization exited successfully.
13075,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13076,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13079,pSNIa,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13092,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13096,zSNIa,0,23,23,23,23,0,0.392006,53980.01669114578,5.888089724269898e-10,nan,0.7374851927124837,2.7094066091776957e-11,185.4039968317063,90,Minimization exited successfully.
13098,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13099,SNIa,22,23,23,23,23,0,0.266025,53981.874970123186,1.1155432116174248e-09,nan,0.34550551118081785,2.8772340552694137e-11,412.31496692513923,112,Minimization exited successfully.
13101,zSNIa,24,23,24,24,24,0,0.368376,53979.390874383316,5.378289402290489e-10,nan,0.6605764325868222,2.956008976336124e-11,132.9060071878181,117,Minimization exited successfully.
13102,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13104,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13106,zSNII,21,22,22,22,22,0,0.106187,54011.85190741304,7.156650971198224e-10,nan,0.7045198129562777,3.404182453451494e-11,1314.0149970781672,107,Minimization exited successfully.
13107,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13108,zSNIa,20,23,23,23,23,0,0.205986,53981.629093290256,9.028541981702229e-10,nan,0.4073531184330932,2.5791678983842683e-11,168.6547650805753,110,Minimization exited successfully.
13112,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13113,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13115,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13117,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13120,Unknown,23,23,23,23,23,0,0.110212,53933.1010635085,3.789440796384168e-09,nan,1.9709478258155286,3.5451570517932906e-10,146.87170636433996,113,Minimization exited successfully.
13122,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13123,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13124,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13128,Unknown,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
13129,pSNII,0,0,0,0,0,1,-9.0,nan,nan,nan,nan,nan,nan,nan,zero-size array to reduction operation minimum which has no identity
