type,ntemp,fraction,slope,redshift,redshift_error,age,age_error,obj_id,phase
Ia-norm,22,0.88,0.0154,0.3119,0.0068,3.4,4.019,6699,-4.2999999998137355
Ia-91T,3,0.12,-0.0182,0.3231,0.0031,0.8,1.493,6699,-4.2999999998137355
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,6699,-4.2999999998137355
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,6699,-4.2999999998137355
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,6699,-4.2999999998137355
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,6699,-4.2999999998137355
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,6699,-4.2999999998137355
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,6699,-4.2999999998137355
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,6699,-4.2999999998137355
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,6699,-4.2999999998137355
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,6699,-4.2999999998137355
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,6699,-4.2999999998137355
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,6699,-4.2999999998137355
II,0,0.0,0.0,0.0,0.0,0.0,0.0,6699,-4.2999999998137355
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,6699,-4.2999999998137355
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,6699,-4.2999999998137355
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,6699,-4.2999999998137355
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,6699,-4.2999999998137355
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,6699,-4.2999999998137355
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,6699,-4.2999999998137355
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,6699,-4.2999999998137355
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,6699,-4.2999999998137355
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,6699,-4.2999999998137355
Ia,38,1.0,0.0,0.2135,0.0052,0.0,4.042,6933,-0.7999999998137355
Ia-norm,38,1.0,0.0,0.2135,0.0052,0.0,4.042,6933,-0.7999999998137355
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
II,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Ia,38,1.0,0.0,0.2135,0.0052,0.0,4.042,6933,-0.7999999998137355
Ia-norm,38,1.0,0.0,0.2135,0.0052,0.0,4.042,6933,-0.7999999998137355
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
II,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,6933,-0.7999999998137355
Ia,21,1.0,0.0,0.1816,0.0052,-0.2,3.905,6936,-1.6000000000931323
Ia-norm,20,0.95,0.029,0.1818,0.0045,-0.25,3.982,6936,-1.6000000000931323
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,6936,-1.6000000000931323
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,6936,-1.6000000000931323
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,6936,-1.6000000000931323
Ia-pec,1,0.05,0.0,0.1705,0.0,2.0,0.0,6936,-1.6000000000931323
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,6936,-1.6000000000931323
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,6936,-1.6000000000931323
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,6936,-1.6000000000931323
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,6936,-1.6000000000931323
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,6936,-1.6000000000931323
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,6936,-1.6000000000931323
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,6936,-1.6000000000931323
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,6936,-1.6000000000931323
II,0,0.0,0.0,0.0,0.0,0.0,0.0,6936,-1.6000000000931323
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,6936,-1.6000000000931323
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,6936,-1.6000000000931323
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,6936,-1.6000000000931323
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,6936,-1.6000000000931323
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,6936,-1.6000000000931323
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,6936,-1.6000000000931323
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,6936,-1.6000000000931323
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,6936,-1.6000000000931323
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,6936,-1.6000000000931323
Ia,1,1.0,0.0,0.3101,0.0,-5.4,0.0,7143,-2.7999999998137355
Ia-norm,1,1.0,0.0,0.3101,0.0,-5.4,0.0,7143,-2.7999999998137355
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,7143,-2.7999999998137355
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,7143,-2.7999999998137355
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,7143,-2.7999999998137355
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7143,-2.7999999998137355
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,7143,-2.7999999998137355
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,7143,-2.7999999998137355
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7143,-2.7999999998137355
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,7143,-2.7999999998137355
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,7143,-2.7999999998137355
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,7143,-2.7999999998137355
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7143,-2.7999999998137355
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,7143,-2.7999999998137355
II,0,0.0,0.0,0.0,0.0,0.0,0.0,7143,-2.7999999998137355
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,7143,-2.7999999998137355
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7143,-2.7999999998137355
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,7143,-2.7999999998137355
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,7143,-2.7999999998137355
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,7143,-2.7999999998137355
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,7143,-2.7999999998137355
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,7143,-2.7999999998137355
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,7143,-2.7999999998137355
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,7143,-2.7999999998137355
Ia,1,1.0,0.0,0.1154,0.0,-3.2,0.0,7147,-2.7000000001862645
Ia-norm,1,1.0,0.0,0.1154,0.0,-3.2,0.0,7147,-2.7000000001862645
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
II,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Ia,1,1.0,0.0,0.1154,0.0,-3.2,0.0,7147,-2.7000000001862645
Ia-norm,1,1.0,0.0,0.1154,0.0,-3.2,0.0,7147,-2.7000000001862645
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
II,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,7147,-2.7000000001862645
Ia,30,1.0,0.0,0.1972,0.0045,-0.9,3.899,7243,-7.2999999998137355
Ia-norm,29,0.97,0.0026,0.197,0.0045,-1.1,3.962,7243,-7.2999999998137355
Ia-91T,1,0.03,0.0,0.2017,0.0,-0.7,0.0,7243,-7.2999999998137355
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,7243,-7.2999999998137355
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,7243,-7.2999999998137355
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7243,-7.2999999998137355
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,7243,-7.2999999998137355
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,7243,-7.2999999998137355
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7243,-7.2999999998137355
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,7243,-7.2999999998137355
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,7243,-7.2999999998137355
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,7243,-7.2999999998137355
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7243,-7.2999999998137355
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,7243,-7.2999999998137355
II,0,0.0,0.0,0.0,0.0,0.0,0.0,7243,-7.2999999998137355
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,7243,-7.2999999998137355
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7243,-7.2999999998137355
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,7243,-7.2999999998137355
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,7243,-7.2999999998137355
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,7243,-7.2999999998137355
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,7243,-7.2999999998137355
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,7243,-7.2999999998137355
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,7243,-7.2999999998137355
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,7243,-7.2999999998137355
Ia,38,1.0,0.0,0.2178,0.0046,-0.5,3.265,7473,-1.6000000000931323
Ia-norm,38,1.0,0.0,0.2178,0.0046,-0.5,3.265,7473,-1.6000000000931323
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
II,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Ia,38,1.0,0.0,0.2178,0.0046,-0.5,3.265,7473,-1.6000000000931323
Ia-norm,38,1.0,0.0,0.2178,0.0046,-0.5,3.265,7473,-1.6000000000931323
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
II,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,7473,-1.6000000000931323
Ia,6,1.0,-0.0,0.3239,0.0023,4.3,2.077,7475,2.7000000001862645
Ia-norm,6,1.0,-0.0,0.3239,0.0023,4.3,2.077,7475,2.7000000001862645
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
II,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Ia,6,1.0,-0.0,0.3239,0.0023,4.3,2.077,7475,2.7000000001862645
Ia-norm,6,1.0,-0.0,0.3239,0.0023,4.3,2.077,7475,2.7000000001862645
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
II,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,7475,2.7000000001862645
Ia,6,1.0,-0.0,0.219,0.0072,4.95,3.707,7512,-3.5
Ia-norm,5,0.83,0.0058,0.2186,0.0074,6.4,3.66,7512,-3.5
Ia-91T,1,0.17,0.0263,0.2283,0.0,0.8,0.0,7512,-3.5
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,7512,-3.5
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,7512,-3.5
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7512,-3.5
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,7512,-3.5
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,7512,-3.5
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7512,-3.5
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,7512,-3.5
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,7512,-3.5
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,7512,-3.5
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7512,-3.5
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,7512,-3.5
II,0,0.0,0.0,0.0,0.0,0.0,0.0,7512,-3.5
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,7512,-3.5
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7512,-3.5
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,7512,-3.5
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,7512,-3.5
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,7512,-3.5
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,7512,-3.5
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,7512,-3.5
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,7512,-3.5
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,7512,-3.5
Ia,1,1.0,0.0,0.195,0.0,5.5,0.0,7847,-3.1000000000931323
Ia-norm,1,1.0,0.0,0.195,0.0,5.5,0.0,7847,-3.1000000000931323
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,7847,-3.1000000000931323
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,7847,-3.1000000000931323
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,7847,-3.1000000000931323
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,7847,-3.1000000000931323
