#      NAME  RED LC-DATA ST      ST-err   COL     COL-err BMAG     BMAG-err   CHI2DOF   MJDMAX    MJDMAX-err
    SDSS5061 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5087  0.716   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.522   53663.893  0.866
    SDSS5088  1.255   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.025   53672.115  1.086
    SDSS5093 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN   25.279   53684.509  1.643
    SDSS5098  0.295   1    1.445    0.126    0.345    0.100   21.858    0.131    1.381   53656.688  0.864
    SDSS5104  0.214   1    2.600    0.000      NaN      NaN      NaN      NaN    1.752   53655.438  1.273
    SDSS5114  0.565   1    0.542    0.094      NaN      NaN   23.226    0.254    3.444   53699.901  1.149
    SDSS5116 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.161   53682.666  5.521
    SDSS5120 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.724   53654.301  1.595
    SDSS5121 -9.000   1    1.384    0.153      NaN      NaN   24.801    0.270    2.067   53676.172  2.343
    SDSS5122 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5126 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5127 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.228   53656.846  0.696
    SDSS5128  0.329   1    2.600    0.000      NaN      NaN      NaN      NaN    1.093   53644.979  1.785
    SDSS5134 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5139  0.089   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.258   53620.423  3.262
    SDSS5141  0.444   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.752   53665.863  1.648
    SDSS5143  0.129   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.012   53656.319  3.758
    SDSS5144  1.933   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.200   53679.931  1.774
    SDSS5147 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5150 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.108   53682.974  1.524
    SDSS5151  0.159   1    0.607    0.153      NaN      NaN   24.381    0.597   10.749   53644.846  7.412
    SDSS5153 -9.000   1    0.897    0.093      NaN      NaN   22.237    0.136    2.893   53700.286  0.927
    SDSS5172  0.158   1    1.430    0.075    0.146    0.097   21.833    0.081    2.587   53646.494  0.694
    SDSS5178 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5184 -9.000   1    1.621    0.186      NaN      NaN   22.930    0.198    1.492   53690.228  2.121
    SDSS5187  0.511   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.767   53660.302  0.962
    SDSS5188 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.796   53655.597  2.099
    SDSS5191  0.229   1    2.600   -0.000      NaN      NaN      NaN      NaN    6.205   53687.120  2.304
    SDSS5194  0.776   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.699   53669.782  0.724
    SDSS5197 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5198  0.394   1    2.600   -0.000      NaN      NaN      NaN      NaN    9.289   53637.913  1.533
    SDSS5199  0.222   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5208  0.474   1    0.972    0.132   -0.500    0.042   22.186    0.097    1.107   53701.974  1.194
    SDSS5209  0.284   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5211 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    3.548   53660.464  0.899
    SDSS5218  3.780   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5224 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5230  0.322   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5233  0.217   1    1.926    0.087   -1.279    0.120   21.661    0.076    2.787   53651.119  0.942
    SDSS5234  0.058   1    0.689    0.778      NaN      NaN   26.244    2.261    0.446   53700.050  5.279
    SDSS5235  0.252   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5236 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5244  0.637   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.355   53649.372  1.948
    SDSS5245  0.160   1    0.400    0.000      NaN      NaN      NaN      NaN    2.300   53657.063  1.118
    SDSS5247  0.377   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5252  0.785   1    0.419    0.022      NaN      NaN   22.779    0.146    2.107   53678.587  0.371
    SDSS5257 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    1.687   53660.307  1.486
    SDSS5258 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5261  0.427   1    1.822    0.201   -0.207    0.065   22.571    0.096    2.943   53633.540  1.613
    SDSS5263  0.100   1    0.400   -0.000      NaN      NaN      NaN      NaN    1.567   53666.060  0.736
    SDSS5271 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.552   53662.205  1.670
    SDSS5276 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.361   53687.630  1.447
    SDSS5281  0.783   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.209   53702.184  1.329
    SDSS5286  0.185   1    0.560    0.093    0.222    0.217   23.348    0.275    1.452   53673.232  0.797
    SDSS5287  0.381   1    1.130    0.163   -0.218    0.077   24.307    0.271    1.944   53652.252  1.440
    SDSS5290  0.774   1    1.682    0.059   -0.227    0.061   22.864    0.112    2.047   53663.685  1.040
    SDSS5292 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5293 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.291   53661.447  1.822
    SDSS5303 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5307  0.155   1    0.776    0.187      NaN      NaN   24.455    0.556    1.650   53692.799  1.640
    SDSS5308 -9.000   1    1.131    0.213      NaN      NaN   24.670    0.275    3.767   53672.069  2.095
    SDSS5310 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.799   53689.734  1.663
    SDSS5311 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5312 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    1.535   53656.488  1.909
    SDSS5316 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5318  0.627   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.494   53699.609  0.667
    SDSS5326 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    8.338   53657.718  0.436
    SDSS5329  0.422   1    2.600   -0.000      NaN      NaN      NaN      NaN   15.234   53653.494  0.357
    SDSS5336  2.638   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5337  2.508   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5338 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5339  0.138   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5340  0.194   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5341 -9.000   0    2.600   -0.000      NaN      NaN      NaN      NaN   18.749   53615.495  2.768
    SDSS5342 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    6.588   53653.921  0.990
    SDSS5348 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5349 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN   12.838   53676.016  0.899
    SDSS5351 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    2.784   53627.579  1.144
    SDSS5353 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5354 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5358 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5361 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    9.379   53685.110  0.729
    SDSS5363 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5370  0.042   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.881   53648.111  4.064
    SDSS5371 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN   19.574   53652.437  0.442
    SDSS5373 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    1.007   53647.932  3.079
    SDSS5374 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.206   53665.893  1.282
    SDSS5376 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN   11.933   53653.614  0.450
    SDSS5377  0.439   1    2.600   -0.000      NaN      NaN      NaN      NaN    9.344   53658.088  0.429
    SDSS5378  0.251   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5382 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    6.784   53684.778  1.002
    SDSS5383 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5384 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5385  1.498   1    2.600   -0.000      NaN      NaN      NaN      NaN    7.881   53673.859  0.572
    SDSS5387 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    6.793   53662.002  1.647
    SDSS5389 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5393  0.560   1    2.600   -0.000      NaN      NaN      NaN      NaN    6.849   53674.192  0.609
    SDSS5399  0.075   1    2.600   -0.000      NaN      NaN      NaN      NaN    0.904   53679.650  5.032
    SDSS5401 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5402 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5405 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5406  0.102   1    2.600   -0.000      NaN      NaN      NaN      NaN   19.421   53672.823  0.406
    SDSS5407 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5410 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.496   53639.281  2.020
    SDSS5411 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5413 -9.000   1    2.600   -0.000      NaN      NaN      NaN      NaN    5.399   53657.729  0.631
    SDSS5417 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    1.885   53649.897  1.213
    SDSS5419 -9.000   1    0.679    0.055      NaN      NaN   22.496    0.103    2.607   53676.471  0.525
    SDSS5425 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    6.270   53644.218  0.932
    SDSS5426  0.022   1    1.450    0.260      NaN      NaN   21.979    0.340    4.150   53693.253  1.564
    SDSS5428  0.064   0    2.407    2.331    1.185    0.324   21.380    1.363    3.290   53720.087 32.846
    SDSS5431  0.028   0    1.763    1.108      NaN      NaN   26.139    0.712    6.360   53707.119 14.442
    SDSS5439 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5442 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5443 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5449 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5451 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5453 -9.000   1    0.598    0.280      NaN      NaN   22.128    0.859    5.131   53641.159  1.355
    SDSS5460  0.013   1    2.365    0.333      NaN      NaN   27.624    0.216    2.085   53668.559  1.256
    SDSS5461  0.116   1    2.600    0.000      NaN      NaN      NaN      NaN    2.422   53654.943  1.071
    SDSS5469 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5470  0.292   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.140   53693.443  1.643
    SDSS5472  1.025   1    2.408    0.205      NaN      NaN   23.455    0.253    2.230   53703.971  3.776
    SDSS5473  0.277   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5477  0.107   1    0.400   -0.000      NaN      NaN      NaN      NaN   48.822   53668.659  1.519
    SDSS5486  0.230   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5490  0.098   1    2.600   -0.000      NaN      NaN      NaN      NaN   34.865   53667.478  0.303
    SDSS5497  0.052   1    1.594    0.346      NaN      NaN   25.200    0.363    0.566   53638.580  2.649
    SDSS5501  0.240   1    2.600    0.000      NaN      NaN      NaN      NaN    0.723   53686.527  3.895
    SDSS5506  0.239   1    2.600   -0.000      NaN      NaN      NaN      NaN    5.666   53649.287  1.588
    SDSS5507  0.111   1    2.026    0.265      NaN      NaN   22.490    0.189    1.069   53697.168  3.571
    SDSS5508 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    1.093   53628.477  3.866
    SDSS5512  0.409   1    2.600   -0.000      NaN      NaN      NaN      NaN   29.568   53685.637  0.327
    SDSS5513  0.278   1    2.600    0.000      NaN      NaN      NaN      NaN    2.491   53644.730  1.177
    SDSS5516 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5524 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5535 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5536  0.130   1    1.945    0.127    0.302    0.072   21.982    0.078    2.067   53664.027  0.843
    SDSS5542  0.173   1    1.447    0.052   -0.070    0.064   21.852    0.072    1.013   53664.659  0.502
    SDSS5543  0.072   1    1.730    0.142      NaN      NaN   22.422    0.106    0.588   53657.607  0.953
    SDSS5544  0.429   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.105   53674.746  0.713
    SDSS5552  0.425   1    0.923    0.025   -0.316    0.031   21.587    0.050    1.819   53659.887  0.274
    SDSS5553  0.244   1    2.600   -0.000      NaN      NaN      NaN      NaN    3.740   53684.299  0.485
    SDSS5555 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    5.732   53658.896  0.779
    SDSS5564  0.109   1    2.600   -0.000      NaN      NaN      NaN      NaN    1.143   53641.730  3.336
    SDSS5571 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5574 -9.000   1    2.600    0.000      NaN      NaN      NaN      NaN    2.630   53655.513  1.241
    SDSS5577 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5582  0.608   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.306   53686.867  1.499
    SDSS5583  0.964   1    2.600   -0.000      NaN      NaN      NaN      NaN    4.684   53670.254  1.038
    SDSS5589 -9.000   1    1.588    0.215      NaN      NaN   23.569    0.182    1.105   53645.416  2.070
    SDSS5590  0.448   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5597 -9.000   0      NaN      NaN      NaN      NaN      NaN      NaN      NaN         NaN    NaN
    SDSS5602  2.044   1    2.600   -0.000      NaN      NaN      NaN      NaN    2.138   53700.503  1.274
    SDSS5607  0.218   1    1.726    0.075   -0.420    0.066   21.966    0.055    1.639   53665.992  0.563
