type,ntemp,fraction,slope,redshift,redshift_error,age,age_error,obj_id,phase
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,15872,-0.7000000001862645
Ia,2,0.5,0.5,0.2133,0.0093,6.65,1.626,15901,11.600000000093132
Ia-norm,2,0.5,0.5,0.2133,0.0093,6.65,1.626,15901,11.600000000093132
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,15901,11.600000000093132
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,15901,11.600000000093132
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,15901,11.600000000093132
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,15901,11.600000000093132
Ib,1,0.25,0.0,0.2054,0.0,-2.1,0.0,15901,11.600000000093132
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,15901,11.600000000093132
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,15901,11.600000000093132
IIb,1,0.25,0.0,0.2054,0.0,-2.1,0.0,15901,11.600000000093132
Ic,1,0.25,0.0,0.2192,0.0,-1.7,0.0,15901,11.600000000093132
Ic-norm,1,0.25,0.0,0.2192,0.0,-1.7,0.0,15901,11.600000000093132
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,15901,11.600000000093132
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,15901,11.600000000093132
II,0,0.0,0.0,0.0,0.0,0.0,0.0,15901,11.600000000093132
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,15901,11.600000000093132
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,15901,11.600000000093132
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,15901,11.600000000093132
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,15901,11.600000000093132
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,15901,11.600000000093132
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,15901,11.600000000093132
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,15901,11.600000000093132
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,15901,11.600000000093132
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,15901,11.600000000093132
Ia,5,1.0,0.0,0.3936,0.004,3.5,2.574,16000,7.399999999906868
Ia-norm,4,0.8,0.0,0.3934,0.0044,3.05,2.746,16000,7.399999999906868
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,16000,7.399999999906868
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,16000,7.399999999906868
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,16000,7.399999999906868
Ia-pec,1,0.2,0.8,0.3949,0.0,4.3,0.0,16000,7.399999999906868
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,16000,7.399999999906868
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,16000,7.399999999906868
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16000,7.399999999906868
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,16000,7.399999999906868
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,16000,7.399999999906868
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,16000,7.399999999906868
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16000,7.399999999906868
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,16000,7.399999999906868
II,0,0.0,0.0,0.0,0.0,0.0,0.0,16000,7.399999999906868
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,16000,7.399999999906868
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16000,7.399999999906868
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,16000,7.399999999906868
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,16000,7.399999999906868
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,16000,7.399999999906868
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,16000,7.399999999906868
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,16000,7.399999999906868
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,16000,7.399999999906868
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,16000,7.399999999906868
Ia,26,1.0,0.0,0.2,0.0051,3.85,3.785,16032,5.600000000093132
Ia-norm,22,0.85,-0.0169,0.1997,0.0054,4.3,3.985,16032,5.600000000093132
Ia-91T,1,0.04,0.0691,0.2077,0.0,0.8,0.0,16032,5.600000000093132
Ia-91bg,2,0.08,0.0087,0.2001,0.0001,1.1,0.707,16032,5.600000000093132
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,16032,5.600000000093132
Ia-pec,1,0.04,0.0103,0.1999,0.0,4.3,0.0,16032,5.600000000093132
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,16032,5.600000000093132
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,16032,5.600000000093132
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16032,5.600000000093132
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,16032,5.600000000093132
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,16032,5.600000000093132
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,16032,5.600000000093132
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16032,5.600000000093132
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,16032,5.600000000093132
II,0,0.0,0.0,0.0,0.0,0.0,0.0,16032,5.600000000093132
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,16032,5.600000000093132
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16032,5.600000000093132
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,16032,5.600000000093132
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,16032,5.600000000093132
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,16032,5.600000000093132
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,16032,5.600000000093132
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,16032,5.600000000093132
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,16032,5.600000000093132
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,16032,5.600000000093132
Ia,34,1.0,0.0,0.2939,0.0058,3.25,5.614,16072,8.0
Ia-norm,31,0.91,0.0597,0.2946,0.0057,2.4,5.765,16072,8.0
Ia-91T,1,0.03,0.0,0.3042,0.0,3.1,0.0,16072,8.0
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,16072,8.0
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,16072,8.0
Ia-pec,2,0.06,0.0,0.2901,0.0002,6.75,0.636,16072,8.0
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,16072,8.0
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,16072,8.0
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16072,8.0
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,16072,8.0
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,16072,8.0
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,16072,8.0
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16072,8.0
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,16072,8.0
II,0,0.0,0.0,0.0,0.0,0.0,0.0,16072,8.0
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,16072,8.0
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16072,8.0
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,16072,8.0
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,16072,8.0
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,16072,8.0
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,16072,8.0
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,16072,8.0
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,16072,8.0
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,16072,8.0
Ia,20,1.0,0.0,0.1575,0.0078,2.95,4.264,16073,6.5
Ia-norm,16,0.8,0.0571,0.1558,0.007,3.85,4.706,16073,6.5
Ia-91T,4,0.2,-0.0571,0.171,0.002,1.75,1.415,16073,6.5
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,16073,6.5
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,16073,6.5
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16073,6.5
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,16073,6.5
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,16073,6.5
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16073,6.5
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,16073,6.5
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,16073,6.5
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,16073,6.5
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16073,6.5
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,16073,6.5
II,0,0.0,0.0,0.0,0.0,0.0,0.0,16073,6.5
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,16073,6.5
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16073,6.5
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,16073,6.5
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,16073,6.5
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,16073,6.5
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,16073,6.5
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,16073,6.5
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,16073,6.5
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,16073,6.5
Ia,53,1.0,0.0,0.1949,0.0053,-1.1,5.972,16099,-2.0
Ia-norm,45,0.85,0.0493,0.1948,0.0049,-2.5,5.848,16099,-2.0
Ia-91T,3,0.06,0.0,0.2048,0.006,0.3,8.173,16099,-2.0
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,16099,-2.0
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,16099,-2.0
Ia-pec,5,0.09,0.0,0.1922,0.0041,4.3,5.662,16099,-2.0
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,16099,-2.0
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,16099,-2.0
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16099,-2.0
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,16099,-2.0
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,16099,-2.0
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,16099,-2.0
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16099,-2.0
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,16099,-2.0
II,0,0.0,0.0,0.0,0.0,0.0,0.0,16099,-2.0
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,16099,-2.0
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16099,-2.0
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,16099,-2.0
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,16099,-2.0
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,16099,-2.0
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,16099,-2.0
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,16099,-2.0
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,16099,-2.0
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,16099,-2.0
Ia,152,0.96,0.0033,0.1995,0.0053,1.75,5.407,16100,3.8999999999068677
Ia-norm,129,0.81,-0.0429,0.1998,0.0054,1.9,5.502,16100,3.8999999999068677
Ia-91T,2,0.01,0.037,0.2078,0.0001,1.95,1.626,16100,3.8999999999068677
Ia-91bg,10,0.06,-0.0067,0.1985,0.0025,-2.75,2.162,16100,3.8999999999068677
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
Ia-pec,11,0.07,-0.0077,0.1974,0.0043,6.3,4.917,16100,3.8999999999068677
Ib,4,0.03,0.0,0.184,0.0005,-5.1,1.708,16100,3.8999999999068677
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
Ib-pec,4,0.03,0.0,0.184,0.0005,-5.1,1.708,16100,3.8999999999068677
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
Ic,3,0.02,0.0,0.2069,0.0034,-1.7,1.041,16100,3.8999999999068677
Ic-norm,3,0.02,0.0,0.2069,0.0034,-1.7,1.041,16100,3.8999999999068677
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
II,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,16100,3.8999999999068677
Ia,21,0.95,0.0188,0.2544,0.0046,4.3,3.799,16106,4.2999999998137355
Ia-norm,16,0.73,0.1152,0.2541,0.004,4.3,3.779,16106,4.2999999998137355
Ia-91T,1,0.05,0.0,0.2682,0.0,0.8,0.0,16106,4.2999999998137355
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,16106,4.2999999998137355
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,16106,4.2999999998137355
Ia-pec,4,0.18,0.0,0.2557,0.0018,5.3,4.435,16106,4.2999999998137355
Ib,1,0.05,0.0,0.2421,0.0,-3.6,0.0,16106,4.2999999998137355
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,16106,4.2999999998137355
Ib-pec,1,0.05,0.0,0.2421,0.0,-3.6,0.0,16106,4.2999999998137355
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,16106,4.2999999998137355
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,16106,4.2999999998137355
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,16106,4.2999999998137355
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16106,4.2999999998137355
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,16106,4.2999999998137355
II,0,0.0,0.0,0.0,0.0,0.0,0.0,16106,4.2999999998137355
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,16106,4.2999999998137355
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16106,4.2999999998137355
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,16106,4.2999999998137355
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,16106,4.2999999998137355
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,16106,4.2999999998137355
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,16106,4.2999999998137355
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,16106,4.2999999998137355
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,16106,4.2999999998137355
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,16106,4.2999999998137355
Ia,101,1.0,0.0,0.1589,0.0057,1.3,4.235,16116,4.7999999998137355
Ia-norm,92,0.91,0.0092,0.1588,0.0055,1.25,4.314,16116,4.7999999998137355
Ia-91T,5,0.05,0.0088,0.168,0.0032,0.8,1.71,16116,4.7999999998137355
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,16116,4.7999999998137355
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,16116,4.7999999998137355
Ia-pec,4,0.04,-0.0092,0.1551,0.0033,5.3,4.435,16116,4.7999999998137355
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,16116,4.7999999998137355
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,16116,4.7999999998137355
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16116,4.7999999998137355
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,16116,4.7999999998137355
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,16116,4.7999999998137355
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,16116,4.7999999998137355
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16116,4.7999999998137355
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,16116,4.7999999998137355
II,0,0.0,0.0,0.0,0.0,0.0,0.0,16116,4.7999999998137355
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,16116,4.7999999998137355
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16116,4.7999999998137355
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,16116,4.7999999998137355
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,16116,4.7999999998137355
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,16116,4.7999999998137355
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,16116,4.7999999998137355
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,16116,4.7999999998137355
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,16116,4.7999999998137355
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,16116,4.7999999998137355
Ia,69,0.92,0.0204,0.1032,0.0049,8.1,3.44,16185,4.0
Ia-norm,55,0.73,0.0343,0.1035,0.0049,7.9,3.491,16185,4.0
Ia-91T,7,0.09,0.0144,0.1055,0.0053,8.5,4.121,16185,4.0
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,16185,4.0
Ia-csm,1,0.01,0.0013,0.0999,0.0,9.4,0.0,16185,4.0
Ia-pec,6,0.08,-0.0168,0.1021,0.0028,7.7,2.841,16185,4.0
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,16185,4.0
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,16185,4.0
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16185,4.0
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,16185,4.0
Ic,6,0.08,-0.0272,0.1139,0.0026,-1.5,1.455,16185,4.0
Ic-norm,6,0.08,-0.0272,0.1139,0.0026,-1.5,1.455,16185,4.0
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16185,4.0
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,16185,4.0
II,0,0.0,0.0,0.0,0.0,0.0,0.0,16185,4.0
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,16185,4.0
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16185,4.0
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,16185,4.0
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,16185,4.0
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,16185,4.0
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,16185,4.0
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,16185,4.0
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,16185,4.0
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,16185,4.0
Ia,14,0.41,0.1352,0.1597,0.007,6.6,22.486,16206,6.7999999998137355
Ia-norm,4,0.12,-0.0103,0.1587,0.0098,37.45,24.749,16206,6.7999999998137355
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,16206,6.7999999998137355
Ia-91bg,8,0.24,0.167,0.1597,0.0044,4.65,4.889,16206,6.7999999998137355
Ia-csm,2,0.06,-0.0149,0.1588,0.013,23.95,25.951,16206,6.7999999998137355
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16206,6.7999999998137355
Ib,3,0.09,0.0,0.1504,0.0056,6.6,2.359,16206,6.7999999998137355
Ib-norm,1,0.03,0.0,0.1596,0.0,9.3,0.0,16206,6.7999999998137355
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16206,6.7999999998137355
IIb,2,0.06,0.0,0.1499,0.0006,5.6,1.414,16206,6.7999999998137355
Ic,9,0.26,0.0169,0.1626,0.0023,21.3,8.313,16206,6.7999999998137355
Ic-norm,5,0.15,-0.0097,0.1621,0.0015,21.3,10.269,16206,6.7999999998137355
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16206,6.7999999998137355
Ic-broad,4,0.12,0.0323,0.164,0.0027,17.7,6.534,16206,6.7999999998137355
II,8,0.24,-0.0596,0.1396,0.0008,35.8,45.878,16206,6.7999999998137355
IIP,5,0.15,-0.0205,0.1393,0.0005,39.2,15.474,16206,6.7999999998137355
II-pec,2,0.06,0.0,0.1396,0.0001,-49.6,15.556,16206,6.7999999998137355
IIn,1,0.03,0.0059,0.1411,0.0,15.8,0.0,16206,6.7999999998137355
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,16206,6.7999999998137355
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,16206,6.7999999998137355
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,16206,6.7999999998137355
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,16206,6.7999999998137355
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,16206,6.7999999998137355
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,16206,6.7999999998137355
Ia,10,0.91,-0.3402,0.3076,0.0077,11.65,24.736,16211,10.600000000093132
Ia-norm,8,0.73,-0.2779,0.3097,0.0058,11.65,3.213,16211,10.600000000093132
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,16211,10.600000000093132
Ia-91bg,1,0.09,0.0,0.3012,0.0,88.1,0.0,16211,10.600000000093132
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,16211,10.600000000093132
Ia-pec,1,0.09,0.0,0.294,0.0,3.6,0.0,16211,10.600000000093132
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,16211,10.600000000093132
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,16211,10.600000000093132
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16211,10.600000000093132
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,16211,10.600000000093132
Ic,1,0.09,0.3333,0.3261,0.0,-1.3,0.0,16211,10.600000000093132
Ic-norm,1,0.09,0.3333,0.3261,0.0,-1.3,0.0,16211,10.600000000093132
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16211,10.600000000093132
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,16211,10.600000000093132
II,0,0.0,0.0,0.0,0.0,0.0,0.0,16211,10.600000000093132
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,16211,10.600000000093132
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16211,10.600000000093132
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,16211,10.600000000093132
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,16211,10.600000000093132
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,16211,10.600000000093132
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,16211,10.600000000093132
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,16211,10.600000000093132
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,16211,10.600000000093132
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,16211,10.600000000093132
Ia,24,1.0,0.0,0.2576,0.0055,1.5,5.295,16213,4.5
Ia-norm,22,0.92,-0.3499,0.2565,0.0057,1.25,5.52,16213,4.5
Ia-91T,2,0.08,0.2802,0.2597,0.0001,1.95,1.626,16213,4.5
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,16213,4.5
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,16213,4.5
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16213,4.5
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,16213,4.5
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,16213,4.5
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16213,4.5
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,16213,4.5
Ic,0,0.0,0.0,0.0,0.0,0.0,0.0,16213,4.5
Ic-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,16213,4.5
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16213,4.5
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,16213,4.5
II,0,0.0,0.0,0.0,0.0,0.0,0.0,16213,4.5
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,16213,4.5
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16213,4.5
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,16213,4.5
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,16213,4.5
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,16213,4.5
AGN,0,0.0,0.0,0.0,0.0,0.0,0.0,16213,4.5
Gal,0,0.0,0.0,0.0,0.0,0.0,0.0,16213,4.5
LBV,0,0.0,0.0,0.0,0.0,0.0,0.0,16213,4.5
M-star,0,0.0,0.0,0.0,0.0,0.0,0.0,16213,4.5
Ia,1,0.5,0.5,0.3582,0.0,93.5,0.0,16232,11.799999999813735
Ia-norm,1,0.5,0.5,0.3582,0.0,93.5,0.0,16232,11.799999999813735
Ia-91T,0,0.0,0.0,0.0,0.0,0.0,0.0,16232,11.799999999813735
Ia-91bg,0,0.0,0.0,0.0,0.0,0.0,0.0,16232,11.799999999813735
Ia-csm,0,0.0,0.0,0.0,0.0,0.0,0.0,16232,11.799999999813735
Ia-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16232,11.799999999813735
Ib,0,0.0,0.0,0.0,0.0,0.0,0.0,16232,11.799999999813735
Ib-norm,0,0.0,0.0,0.0,0.0,0.0,0.0,16232,11.799999999813735
Ib-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16232,11.799999999813735
IIb,0,0.0,0.0,0.0,0.0,0.0,0.0,16232,11.799999999813735
Ic,1,0.5,0.0,0.3772,0.0,4.0,0.0,16232,11.799999999813735
Ic-norm,1,0.5,0.0,0.3772,0.0,4.0,0.0,16232,11.799999999813735
Ic-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16232,11.799999999813735
Ic-broad,0,0.0,0.0,0.0,0.0,0.0,0.0,16232,11.799999999813735
II,0,0.0,0.0,0.0,0.0,0.0,0.0,16232,11.799999999813735
IIP,0,0.0,0.0,0.0,0.0,0.0,0.0,16232,11.799999999813735
II-pec,0,0.0,0.0,0.0,0.0,0.0,0.0,16232,11.799999999813735
IIn,0,0.0,0.0,0.0,0.0,0.0,0.0,16232,11.799999999813735
IIL,0,0.0,0.0,0.0,0.0,0.0,0.0,16232,11.799999999813735
NotSN,0,0.0,0.0,0.0,0.0,0.0,0.0,16232,11.799999999813735
